Chapter Code,H.S.Code,HS 4-digit Code,HS 4-digit Description,HS 6-digit Code,HS 6-digit Description,Statistical Code,Full 9-digit Code,Description,Row Index
09,0910.11,0910,"Neither crushed nor ground",091011,"Neither crushed nor ground",291,091011291,"- Fresh",111
09,0910.11,0910,"Neither crushed nor ground",091011,"Neither crushed nor ground",299,091011299,"- Other",112
09,0910.12,0910,"Crushed or ground",091012,"Crushed or ground",100,091012100,"1 Provisionally preserved in brine, in sulphur water or in other preservative solutions",114
09,0910.12,0910,"Crushed or ground",091012,"Crushed or ground",210,091012210,"(1) Put up in containers for retail sale",116
09,0910.12,0910,"Crushed or ground",091012,"Crushed or ground",291,091012291,"- Fresh",118
09,0910.12,0910,"Crushed or ground",091012,"Crushed or ground",299,091012299,"- Other",119
09,0910.20,0910,"Saffron",091020,"Saffron",100,091020100,"1 Put up in containers for retail sale",121
09,0910.20,0910,"Saffron",091020,"Saffron",210,091020210,"- Neither crushed nor ground",123
09,0910.20,0910,"Saffron",091020,"Saffron",220,091020220,"- Crushed or ground",124
09,0910.30,0910,"Turmeric (curcuma)",091030,"Turmeric (curcuma)",100,091030100,"1 Put up in containers for retail sale",126
09,0910.30,0910,"Turmeric (curcuma)",091030,"Turmeric (curcuma)",210,091030210,"- Neither crushed nor ground",128
09,0910.30,0910,"Turmeric (curcuma)",091030,"Turmeric (curcuma)",220,091030220,"- Crushed or ground",129
09,0910.91,0910,"Mixtures referred to in Note 1 (b) to this Chapter",091091,"Mixtures referred to in Note 1 (b) to this Chapter",110,091091110,"1 Curry",132
09,0910.91,0910,"Mixtures referred to in Note 1 (b) to this Chapter",091091,"Mixtures referred to in Note 1 (b) to this Chapter",210,091091210,"(1) Put up in containers for retail sale",134
09,0910.91,0910,"Mixtures referred to in Note 1 (b) to this Chapter",091091,"Mixtures referred to in Note 1 (b) to this Chapter",290,091091290,"(2) Other",135
09,0910.99,0910,"Other",091099,"Other",911,091099911,"- Thyme; bay leaves",138
09,0910.99,0910,"Other",091099,"Other",919,091099919,"- Other",139
09,0910.99,0910,"Other",091099,"Other",991,091099991,"-- Neither crushed nor ground",142
09,0910.99,0910,"Other",091099,"Other",992,091099992,"-- Crushed or ground",143
09,0910.99,0910,"Other",091099,"Other",993,091099993,"-- Neither crushed nor ground",145
09,0910.99,0910,"Other",091099,"Other",994,091099994,"-- Crushed or ground",146
10,1001.11,1001,"Seed",100111,"Seed",010,100111010,"- Imported by Japanese Government according to Article 42 of ""The Law for Stabilization of Supply-Demand and Price of Staple Food��, imported to be purchased and sold by Japanese Government in response to a joint application by seller to and purchaser from Japanese Government according to Article 43 of the Law or imported with certification of Minister of Agriculture, Forestry and Fishery according to the cabinet order concerning wheat and others provided by the cabinet order provided in column 3 of paragraph 1 of Article 45 of the law",6
10,1001.11,1001,"Seed",100111,"Seed",090,100111090,"- Other",7
10,1001.19,1001,"Other",100119,"Other",010,100119010,"- Imported by Japanese Government according to Article 42 of ""The Law for Stabilization of Supply-Demand and Price of Staple Food��, imported to be purchased and sold by Japanese Government in response to a joint application by seller to and purchaser from Japanese Government according to Article 43 of the Law or imported with certification of Minister of Agriculture, Forestry and Fishery according to the cabinet order concerning wheat and others provided by the cabinet order provided in column 3 of paragraph 1 of Article 45 of the law",9
10,1001.19,1001,"Other",100119,"Other",090,100119090,"- Other",10
10,1001.91,1001,"Seed",100191,"Seed",011,100191011,"-- Meslin",14
10,1001.91,1001,"Seed",100191,"Seed",019,100191019,"-- Other",15
10,1001.91,1001,"Seed",100191,"Seed",091,100191091,"-- Meslin",17
10,1001.91,1001,"Seed",100191,"Seed",099,100191099,"-- Other",18
10,1001.99,1001,"Other",100199,"Other",011,100199011,"-- Meslin",21
10,1001.99,1001,"Other",100199,"Other",016,100199016,"--- For feeding purposes",23
10,1001.99,1001,"Other",100199,"Other",019,100199019,"--- Other",24
10,1001.99,1001,"Other",100199,"Other",091,100199091,"-- Meslin",26
10,1001.99,1001,"Other",100199,"Other",096,100199096,"--- For feeding purposes",28
10,1001.99,1001,"Other",100199,"Other",099,100199099,"--- Other",29
10,1002.10,1002,"Seed",100210,"Seed",010,100210010,"1 Rendered suitable solely for sowing by chemical treatment (for example, sterilization , acceleration of germination)",32
10,1002.10,1002,"Seed",100210,"Seed",020,100210020,"2 Other",33
10,1002.90,1002,"Other",100290,"Other",010,100290010,"- For feeding purposes",35
10,1002.90,1002,"Other",100290,"Other",090,100290090,"- Other",36
10,1003.10,1003,"Seed",100310,"Seed",010,100310010,"- Imported by Japanese Government according to Article 42 of ""The Law for Stabilization of Supply-Demand and Price of Staple Food��, imported to be purchased and sold by Japanese Government in response to a joint application by seller to and purchaser from Japanese Government according to Article 43 of the Law or imported with certification of Minister of Agriculture, Forestry and Fishery according to the cabinet order concerning wheat and others provided by the cabinet order provided in column 3 of paragraph 1 of Article 45 of the law",39
10,1003.10,1003,"Seed",100310,"Seed",090,100310090,"- Other",40
10,1003.90,1003,"Other",100390,"Other",011,100390011,"-- For feeding purposes",43
10,1003.90,1003,"Other",100390,"Other",019,100390019,"-- Other",44
10,1003.90,1003,"Other",100390,"Other",091,100390091,"-- For feeding purposes",46
10,1003.90,1003,"Other",100390,"Other",099,100390099,"-- Other",47
10,1004.10,1004,"Seed",100410,"Seed",010,100410010,"- Rendered suitable solely for sowing by chemical treatment (for example, sterilization , acceleration of germination)",50
10,1004.10,1004,"Seed",100410,"Seed",090,100410090,"- Other",51
10,1004.90,1004,"Other",100490,"Other",000,100490000,"Other",52
10,1005.10,1005,"Seed",100510,"Seed",010,100510010,"1 Rendered suitable solely for sowing by chemical treatment (for example, sterilization , acceleration of germination)",55
10,1005.10,1005,"Seed",100510,"Seed",020,100510020,"2 Other",56
10,1005.90,1005,"Other",100590,"Other",020,100590020,"1 Popcorn, corn which is explosive with heating under normal air pressure",58
10,1005.90,1005,"Other",100590,"Other",010,100590010,"- For feeding purposes
   Note; The imports under this item are to be used as materials for fodder and feed under the supervision of the Customs",60
10,1005.90,1005,"Other",100590,"Other",091,100590091,"--- Intended for use in the manufacture of corn starch",63
10,1005.90,1005,"Other",100590,"Other",095,100590095,"--- For feeding purposes, stipulated by a cabinet order",64
10,1005.90,1005,"Other",100590,"Other",092,100590092,"--- Intended for use in the manufacture of corn flakes, ethyl alcohol or distilled alcoholic beverages",65
10,1005.90,1005,"Other",100590,"Other",096,100590096,"--- Other",66
10,1005.90,1005,"Other",100590,"Other",099,100590099,"-- Other",67
10,1006.10,1006,"Rice in the husk (paddy or rough)",100610,"Rice in the husk (paddy or rough)",010,100610010,"- Imported by Japanese Government according to Article 30 of ""The Law for Stabilization of Supply-Demand and Price of Staple Food��, imported to be purchased and sold by Japanese Government in response to a joint application by seller to and purchaser from Japanese Government according to Article 31 of the law, imported with certification of Minister of Agriculture, Forestry and Fishery according to the Cabinet Order concerning rice and others provided by the Cabinet Order provided in column 3 of paragraph 1 of Article 34 of the law or imported as repayment to Japanese Government loan according to paragraph 1 of article 49 of the law and by provided by the Cabinet Order",70
10,1006.10,1006,"Rice in the husk (paddy or rough)",100610,"Rice in the husk (paddy or rough)",090,100610090,"- Other",71
10,1006.20,1006,"Husked (brown ) rice",100620,"Husked (brown ) rice",010,100620010,"- Imported by Japanese Government according to Article 30 of ""The Law for Stabilization of Supply-Demand and Price of Staple Food��, imported to be purchased and sold by Japanese Government in response to a joint application by seller to and purchaser from Japanese Government according to Article 31 of the law, imported with certification of Minister of Agriculture, Forestry and Fishery according to the Cabinet Order concerning rice and others provided by the Cabinet Order provided in column 3 of paragraph 1 of Article 34 of the law or imported as repayment to Japanese Government loan according to paragraph 1 of article 49 of the law and by provided by the Cabinet Order",73
10,1006.20,1006,"Husked (brown ) rice",100620,"Husked (brown ) rice",090,100620090,"- Other",74
10,1006.30,1006,"Semi-milled or wholly milled rice, whether or not polished or glazed",100630,"Semi-milled or wholly milled rice, whether or not polished or glazed",010,100630010,"- Imported by Japanese Government according to Article 30 of ""The Law for Stabilization of Supply-Demand and Price of Staple Food��, imported to be purchased and sold by Japanese Government in response to a joint application by seller to and purchaser from Japanese Government according to Article 31 of the law, imported with certification of Minister of Agriculture, Forestry and Fishery according to the Cabinet Order concerning rice and others provided by the Cabinet Order provided in column 3 of paragraph 1 of Article 34 of the law or imported as repayment to Japanese Government loan according to paragraph 1 of article 49 of the law and by provided by the Cabinet Order",76
10,1006.30,1006,"Semi-milled or wholly milled rice, whether or not polished or glazed",100630,"Semi-milled or wholly milled rice, whether or not polished or glazed",090,100630090,"- Other",77
10,1006.40,1006,"Broken rice",100640,"Broken rice",010,100640010,"- Imported by Japanese Government according to Article 30 of ""The Law for Stabilization of Supply-Demand and Price of Staple Food��, imported to be purchased and sold by Japanese Government in response to a joint application by seller to and purchaser from Japanese Government according to Article 31 of the law, imported with certification of Minister of Agriculture, Forestry and Fishery according to the Cabinet Order concerning rice and others provided by the Cabinet Order provided in column 3 of paragraph 1 of Article 34 of the law or imported as repayment to Japanese Government loan according to paragraph 1 of article 49 of the law and by provided by the Cabinet Order",79
10,1006.40,1006,"Broken rice",100640,"Broken rice",090,100640090,"- Other",80
10,1007.10,1007,"Seed",100710,"Seed",010,100710010,"1 Rendered suitable solely for sowing by chemical treatment (for example, sterilization , acceleration of germination)",83
10,1007.10,1007,"Seed",100710,"Seed",020,100710020,"2 Other",84
10,1007.90,1007,"Other",100790,"Other",010,100790010,"- For feeding purposes
Note: The imports under this item are to be used as materials for fodder and feeds under the supervision of the Customs",86
10,1007.90,1007,"Other",100790,"Other",090,100790090,"- Other",87
10,1008.10,1008,"Buckwheat",100810,"Buckwheat",010,100810010,"1 Rendered suitable solely for sowing by chemical treatment (for example, sterilization , acceleration of germination)",90
10,1008.10,1008,"Buckwheat",100810,"Buckwheat",090,100810090,"2 Other",91
10,1008.21,1008,"Seed",100821,"Seed",000,100821000,"Seed",93
10,1008.29,1008,"Other",100829,"Other",000,100829000,"Other",94
10,1008.30,1008,"Canary seeds",100830,"Canary seeds",000,100830000,"Canary seeds",95
10,1008.40,1008,"Fonio (Digitaria spp.)",100840,"Fonio (Digitaria spp.)",100,100840100,"1 Rendered suitable solely for sowing by chemical treatment (for example, sterilization , acceleration of germination)",97
10,1008.40,1008,"Fonio (Digitaria spp.)",100840,"Fonio (Digitaria spp.)",200,100840200,"2 Other",98
10,1008.50,1008,"Quinoa (Chenopodium quinoa)",100850,"Quinoa (Chenopodium quinoa)",100,100850100,"1 Rendered suitable solely for sowing by chemical treatment (for example, sterilization , acceleration of germination)",100
10,1008.50,1008,"Quinoa (Chenopodium quinoa)",100850,"Quinoa (Chenopodium quinoa)",200,100850200,"2 Other",101
10,1008.60,1008,"Triticale",100860,"Triticale",100,100860100,"1 Rendered suitable solely for sowing by chemical treatment (for example, sterilization , acceleration of germination)",103
10,1008.60,1008,"Triticale",100860,"Triticale",210,100860210,"- Imported by Japanese Government according to Article 42 of ""The Law for Stabilization of Supply-Demand and Price of Staple Food��, imported to be purchased and sold by Japanese Government in response to a joint application by seller to and purchaser from Japanese Government according to Article 43 of the Law or imported with certification of Minister of Agriculture, Forestry and Fishery according to the cabinet order concerning wheat and others provided by the cabinet order provided in column 3 of paragraph 1 of Article 45 of the law",105
10,1008.60,1008,"Triticale",100860,"Triticale",290,100860290,"- Other",106
10,1008.90,1008,"Other cereals",100890,"Other cereals",010,100890010,"1 Rendered suitable solely for sowing by chemical treatment (for example, sterilization , acceleration of germination)",108
10,1008.90,1008,"Other cereals",100890,"Other cereals",090,100890090,"2 Other",109
11,1101.00,1101,"Wheat or meslin flour",110100,"Wheat or meslin flour",011,110100011,"-- For manufacturing sodium glutamate
Note: The imports under this item are to be used as materials for manufacturing sodium glutamate under the supervision of the Customs",6
11,1101.00,1101,"Wheat or meslin flour",110100,"Wheat or meslin flour",091,110100091,"-- Other",7
11,1101.00,1101,"Wheat or meslin flour",110100,"Wheat or meslin flour",200,110100200,"- Other",8
11,1102.20,1102,"Maize (corn) flour",110220,"Maize (corn) flour",000,110220000,"Maize (corn) flour",10
11,1102.90,1102,"Other",110290,"Other",110,110290110,"- Imported by Japanese Government according to Article 42 of ""The Law for Stabilization of Supply-Demand and Price of Staple Food��, imported to be purchased and sold by Japanese Government in response to a joint application by seller to and purchaser from Japanese Government according to Article 43 of the Law or imported with certification of Minister of Agriculture, Forestry and Fishery according to the cabinet order concerning wheat and others provided by the cabinet order provided in column 3 of paragraph 1 of Article 45 of the law",13
11,1102.90,1102,"Other",110290,"Other",190,110290190,"- Other",14
11,1102.90,1102,"Other",110290,"Other",210,110290210,"- Imported by Japanese Government according to Article 42 of ""The Law for Stabilization of Supply-Demand and Price of Staple Food��, imported to be purchased and sold by Japanese Government in response to a joint application by seller to and purchaser from Japanese Government according to Article 43 of the Law or imported with certification of Minister of Agriculture, Forestry and Fishery according to the cabinet order concerning wheat and others provided by the cabinet order provided in column 3 of paragraph 1 of Article 45 of the law",16
11,1102.90,1102,"Other",110290,"Other",290,110290290,"- Other",17
11,1102.90,1102,"Other",110290,"Other",310,110290310,"- Imported by Japanese Government according to Article 30 of ""The Law for Stabilization of Supply-Demand and Price of Staple Food��, imported to be purchased and sold by Japanese Government in response to a joint application by seller to and purchaser from Japanese Government according to Article 31 of the Law, imported with certification of Minister of Agriculture, Forestry and Fishery according to the cabinet order concerning rice and others provided by the cabinet order provided in column 3 of paragraph 1 of Article 34 of the law",19
